10 MM - II,20 MM - II,CEMENT OPC GRADE 43,CEMENT OPC GRADE 53,CEMENT PPC,CRUSHED STONE SAND II,FLY ASH,GGBS,GRADE,NATURAL SAND-COARSE,NATURAL SAND-FINE,RMC ADMX - HIGH PC,RMC ADMX - MID PC,SLUMP / FLOW,WATER,W/C,BLEND_OPC+GGBS,BLEND_OPC+PFA,BLEND_OPC+PFA+GGBS,BLEND_PPC,BLEND_PPC+GGBS,BLEND_PPC+PFA,BLEND_PPC+PFA+GGBS,DISTANCE_Medium,DISTANCE_Short,SPECIFIED SLUMP_175,SPECIFIED SLUMP_225,SPECIFIED SLUMP_25 ± 15,SPECIFIED SLUMP_75
508.857,620.571,0.0,0.0,280.714,187.286,150.429,0.0,30,488.857,0.0,0.0,1.201,100,145.259,0.3369160580132345,0,0,0,0,0,1,0,1,0,0,0,0,0
532.429,632.286,0.0,0.0,210.0,100.714,150.0,0.0,20,598.0,0.0,0.0,1.601,145,151.914,0.4219833333333333,0,0,0,0,0,1,0,1,0,0,0,0,0
541.857,628.857,0.0,0.0,249.857,118.0,129.857,0.0,25,581.286,0.0,0.0,1.913,135,153.634,0.4046045181373349,0,0,0,0,0,1,0,1,0,0,0,0,0
482.857,645.0,0.0,0.0,250.571,0.0,139.857,0.0,25,731.571,0.0,0.0,1.801,110,110.68,0.283483766533138,0,0,0,0,0,1,0,1,0,0,0,0,0
482.286,623.714,0.0,0.0,249.857,0.0,139.857,0.0,25,728.286,0.0,0.0,1.803,125,116.493,0.2989192074187738,0,0,0,0,0,1,0,1,0,0,0,0,0
550.429,640.714,0.0,0.0,209.714,103.857,140.429,0.0,20,591.0,0.0,0.0,1.101,125,138.347,0.3951157098671114,0,0,0,0,0,1,0,1,0,0,0,0,0
557.667,539.0,0.0,0.0,181.667,338.0,80.333,79.667,25,515.667,0.0,0.0,1.22,110,136.23,0.398721562222866,0,0,0,0,0,0,1,1,0,0,0,0,0
510.429,608.857,0.0,0.0,300.143,114.143,150.286,0.0,30,544.429,0.0,0.0,1.511,125,149.674,0.3322921037499806,0,0,0,0,0,1,0,1,0,0,0,0,0
439.286,700.429,0.0,0.0,220.143,140.143,140.286,0.0,20,587.857,0.0,0.0,1.897,120,136.957,0.3799832976813742,0,0,0,0,0,1,0,1,0,0,0,0,0
470.571,669.857,0.0,0.0,220.714,145.286,139.857,0.0,20,588.714,0.0,0.0,1.903,125,127.834,0.3545321171142438,0,0,0,0,0,1,0,1,0,0,0,0,0
550.857,609.857,0.0,0.0,239.714,168.429,150.143,0.0,25,518.286,0.0,0.0,1.61,130,138.626,0.3555816619940133,0,0,0,0,0,1,0,1,0,0,0,0,0
440.714,701.143,0.0,0.0,220.143,144.143,140.143,0.0,20,571.286,0.0,0.0,1.907,120,142.496,0.3955080130784988,0,0,0,0,0,1,0,1,0,0,0,0,0
510.571,609.0,0.0,0.0,300.143,115.571,149.857,0.0,30,554.0,0.0,0.0,1.51,130,138.076,0.3068355555555555,0,0,0,0,0,1,0,1,0,0,0,0,0
629.0,539.714,0.0,0.0,287.714,179.857,129.857,0.0,30,459.714,0.0,0.0,2.0,125,177.871,0.4259658836461344,0,0,0,0,0,1,0,1,0,0,0,0,0
534.571,639.429,0.0,0.0,210.286,127.0,130.0,0.0,20,560.571,0.0,0.0,1.647,130,164.887,0.4845541691400763,0,0,0,0,0,1,0,1,0,0,0,0,0
540.727,610.545,0.0,0.0,230.0,0.0,129.818,0.0,20,709.455,0.0,0.0,1.907,130,141.205,0.3924345085571039,0,0,0,0,0,1,0,1,0,0,0,0,0
542.0,610.545,0.0,0.0,230.364,0.0,130.0,0.0,20,711.636,0.0,0.0,1.904,120,140.853,0.3908631272824145,0,0,0,0,0,1,0,1,0,0,0,0,0
433.167,728.833,0.0,0.0,248.667,0.0,130.333,0.0,25,712.333,0.0,0.0,0.833,130,126.545,0.333891820580475,0,0,0,0,0,1,0,1,0,0,0,0,0
530.0,630.571,0.0,0.0,209.857,102.0,150.0,0.0,20,589.429,0.0,0.0,1.806,140,165.043,0.458634957774894,0,0,0,0,0,1,0,1,0,0,0,0,0
529.857,621.0,0.0,0.0,250.286,150.0,130.0,0.0,25,550.429,0.0,0.0,1.997,130,159.071,0.4182930741599744,0,0,0,0,0,1,0,1,0,0,0,0,0
530.571,619.571,0.0,0.0,250.571,132.286,129.857,0.0,25,551.286,0.0,0.0,1.996,130,154.103,0.4050779648185728,0,0,0,0,0,1,0,1,0,0,0,0,0
539.667,609.0,0.0,0.0,230.5,0.0,129.833,0.0,20,703.5,0.0,0.0,1.912,130,151.055,0.4192094534777553,0,0,0,0,0,1,0,1,0,0,0,0,0
540.8,608.4,0.0,0.0,230.2,0.0,129.8,0.0,20,711.0,0.0,0.0,1.918,130,142.156,0.3948777777777778,0,0,0,0,0,1,0,1,0,0,0,0,0
560.857,619.714,0.0,0.0,210.143,155.571,140.429,0.0,20,550.571,0.0,0.0,1.259,125,132.277,0.3773176408840409,0,0,0,0,0,1,0,1,0,0,0,0,0
537.857,556.429,0.0,0.0,230.143,386.571,109.0,0.0,25,472.286,0.0,0.0,1.903,120,125.347,0.3695992545917208,0,0,0,0,0,1,0,1,0,0,0,0,0
751.857,400.286,0.0,0.0,130.429,451.429,100.143,70.143,15,311.286,0.0,0.0,0.614,140,149.399,0.4968125966446635,0,0,0,0,0,0,1,0,0,0,0,0,0
580.857,589.571,0.0,0.0,240.143,187.286,149.571,0.0,25,487.857,0.0,0.0,0.767,125,116.496,0.2989269053716315,0,0,0,0,0,1,0,1,0,0,0,0,0
520.0,640.429,0.0,0.0,259.857,0.0,120.286,0.0,25,669.571,0.0,0.0,2.007,140,165.17,0.434494387638336,0,0,0,0,0,1,0,1,0,0,0,0,0
540.167,610.167,0.0,0.0,280.833,164.333,149.833,0.0,30,483.167,0.0,0.0,2.013,130,156.527,0.3634533489989922,0,0,0,0,0,1,0,1,0,0,0,0,0
630.167,540.167,0.0,0.0,269.667,214.667,140.0,0.0,30,452.333,0.0,0.0,1.928,125,139.767,0.3411722203643447,0,0,0,0,0,1,0,1,0,0,0,0,0
542.0,640.143,0.0,0.0,220.429,149.286,140.286,0.0,20,561.143,0.0,0.0,0.909,125,114.277,0.3168068974120843,0,0,0,0,0,1,0,1,0,0,0,0,0
529.571,648.714,0.0,0.0,235.143,160.143,155.429,0.0,25,479.286,0.0,0.0,1.819,145,163.183,0.4178051678051678,0,0,0,0,0,1,0,1,0,0,0,0,0
530.143,650.286,0.0,0.0,234.714,162.0,155.143,0.0,25,481.571,0.0,0.0,1.804,110,165.029,0.423306494432574,0,0,0,0,0,1,0,1,0,0,0,0,0
539.667,610.5,0.0,0.0,279.833,160.5,150.167,0.0,30,482.5,0.0,0.0,1.998,130,143.957,0.3347837209302326,0,0,0,0,0,1,0,1,0,0,0,0,0
541.571,610.429,0.0,0.0,279.857,166.0,150.143,0.0,30,486.143,0.0,0.0,2.003,130,141.371,0.3287697674418605,0,0,0,0,0,1,0,1,0,0,0,0,0
499.857,620.143,0.0,0.0,300.143,126.143,129.857,0.0,30,572.857,0.0,0.0,1.901,100,138.356,0.3217581395348837,0,0,0,0,0,1,0,1,0,0,0,0,0
535.143,598.857,0.0,0.0,280.429,187.0,159.857,0.0,30,494.714,0.0,0.0,1.621,125,132.55,0.301054314695448,0,0,0,0,0,1,0,1,0,0,0,0,0
510.571,611.286,0.0,0.0,300.143,115.571,150.143,0.0,30,555.857,0.0,0.0,1.3,135,135.594,0.3011286160351421,0,0,0,0,0,1,0,1,0,0,0,0,0
599.714,549.857,0.0,0.0,234.857,189.857,165.0,0.0,25,460.714,0.0,0.0,1.804,140,181.137,0.4530044490905499,0,0,0,0,0,1,0,1,0,0,0,0,0
514.571,612.857,349.571,0.0,0.0,0.0,70.0,0.0,30,736.429,0.0,0.0,2.509,120,111.786,0.266429281337366,0,1,0,0,0,0,0,1,0,0,0,0,0
564.714,623.571,0.0,0.0,210.0,160.143,140.143,0.0,20,566.714,0.0,0.0,1.573,130,111.787,0.3192609876536158,0,0,0,0,0,1,0,1,0,0,0,0,0
749.833,402.667,0.0,0.0,130.167,444.833,100.0,70.0,15,312.667,0.0,0.0,0.405,130,133.66,0.4452854577618459,0,0,0,0,0,0,1,0,0,0,0,0,0
558.0,538.4,0.0,0.0,180.6,329.4,80.0,80.8,25,505.2,0.0,0.0,1.118,110,153.002,0.4481605155243116,0,0,0,0,0,0,1,1,0,0,0,0,0
555.857,616.857,0.0,0.0,240.0,168.429,149.857,0.0,25,535.429,0.0,0.0,1.726,125,110.401,0.2831833210638773,0,0,0,0,0,1,0,1,0,0,0,0,0
509.143,610.857,349.714,0.0,0.0,0.0,70.714,0.0,30,723.571,0.0,0.0,2.506,120,123.684,0.2941859248194697,0,1,0,0,0,0,0,1,0,0,0,0,0
563.667,625.167,0.0,0.0,209.833,158.833,140.667,0.0,20,560.667,0.0,0.0,1.642,130,117.51,0.3352639087018545,0,0,0,0,0,1,0,1,0,0,0,0,0
540.923,556.769,0.0,0.0,230.462,391.846,109.538,0.0,25,459.538,0.0,0.0,1.895,120,129.034,0.3795117647058823,0,0,0,0,0,1,0,1,0,0,0,0,0
566.5,624.167,0.0,0.0,210.0,159.0,140.333,0.0,20,566.0,0.0,0.0,1.397,130,106.853,0.3050040961028507,0,0,0,0,0,1,0,1,0,0,0,0,0
638.2,458.6,0.0,0.0,159.8,347.4,120.2,59.0,20,524.0,0.0,0.0,1.11,110,119.326,0.3519941002949852,0,0,0,0,0,0,1,1,0,0,0,0,0
546.167,600.5,0.0,0.0,279.667,177.333,160.0,0.0,30,480.667,0.0,0.0,1.333,120,151.393,0.3443355994423052,0,0,0,0,0,1,0,1,0,0,0,0,0
539.167,610.167,0.0,0.0,230.167,0.0,130.0,0.0,20,712.167,0.0,0.0,1.903,130,137.498,0.3817617938345267,0,0,0,0,0,1,0,1,0,0,0,0,0
541.0,612.833,0.0,0.0,230.5,0.0,130.333,0.0,20,709.5,0.0,0.0,1.895,120,139.438,0.386433613333592,0,0,0,0,0,1,0,1,0,0,0,0,0
629.5,540.333,0.0,0.0,270.5,217.667,140.167,0.0,30,461.0,0.0,0.0,1.368,110,122.675,0.2987213484404639,0,0,0,0,0,1,0,1,0,0,0,0,0
551.667,620.0,0.0,0.0,279.833,149.333,149.833,0.0,30,486.833,0.0,0.0,0.975,110,138.168,0.321570708410719,0,0,0,0,0,1,0,1,0,0,0,0,0
549.857,620.286,0.0,0.0,240.0,175.857,149.857,0.0,25,508.429,0.0,0.0,1.201,125,143.867,0.3690250527757614,0,0,0,0,0,1,0,1,0,0,0,0,0
557.5,537.5,0.0,0.0,180.0,334.5,80.5,79.667,25,510.0,0.0,0.0,0.943,110,146.54,0.4307884068707428,0,0,0,0,0,0,1,1,0,0,0,0,0
629.6,541.0,0.0,0.0,280.4,181.0,130.0,0.0,30,469.8,0.0,0.0,2.318,100,167.506,0.4081530214424952,0,0,0,0,0,1,0,1,0,0,0,0,0
540.0,641.0,0.0,0.0,235.0,161.333,154.833,0.0,25,490.333,0.0,0.0,1.897,130,153.63,0.3940918290652664,0,0,0,0,0,1,0,1,0,0,0,0,0
540.8,612.0,0.0,0.0,229.6,0.0,130.4,0.0,20,713.2,0.0,0.0,1.902,120,138.288,0.3841333333333334,0,0,0,0,0,1,0,1,0,0,0,0,0
540.5,556.167,0.0,0.0,231.167,403.667,109.167,0.0,25,478.5,0.0,0.0,1.898,115,108.788,0.3196506960809087,0,0,0,0,0,1,0,1,0,0,0,0,0
572.0,610.286,0.0,0.0,236.714,170.714,155.143,0.0,25,518.429,0.0,0.0,1.9,140,110.68,0.2824499753736695,0,0,0,0,0,1,0,1,0,0,0,0,0
564.8,536.2,0.0,0.0,180.4,342.6,79.8,79.0,25,519.0,0.0,0.0,0.96,110,127.842,0.3768926886792453,0,0,0,0,0,0,1,1,0,0,0,0,0
502.714,659.857,0.0,0.0,220.286,0.0,129.857,0.0,20,728.0,0.0,0.0,1.123,125,129.777,0.3706399956589164,0,0,0,0,0,1,0,1,0,0,0,0,0
509.714,610.857,0.0,0.0,420.286,0.0,0.0,0.0,30,698.143,0.0,0.0,2.3,130,149.123,0.3548131510447647,0,0,0,1,0,0,0,0,0,0,0,0,0
541.455,610.364,0.0,0.0,230.0,0.0,130.0,0.0,20,715.636,0.0,0.0,1.905,140,129.247,0.3590194444444445,0,0,0,0,0,1,0,1,0,0,0,0,0
543.571,600.857,0.0,0.0,280.714,177.571,159.857,0.0,30,468.143,0.0,0.0,1.8,130,156.603,0.3554546259286244,0,0,0,0,0,1,0,1,0,0,0,0,0
510.6,608.4,0.0,0.0,420.0,0.0,0.0,0.0,30,696.6,0.0,0.0,2.318,125,149.12,0.3550476190476191,0,0,0,1,0,0,0,0,0,0,0,0,0
670.143,459.286,0.0,0.0,300.143,0.0,60.143,0.0,25,753.0,0.0,0.0,1.91,125,127.417,0.3536551517405617,0,0,0,0,0,1,0,1,0,0,0,0,0
671.333,458.333,0.0,0.0,303.667,0.0,59.333,0.0,25,760.333,0.0,0.0,1.897,125,114.527,0.3155013774104683,0,0,0,0,0,1,0,1,0,0,0,0,0
655.5,476.5,0.0,0.0,300.5,0.0,59.75,0.0,25,752.75,0.0,0.0,1.905,125,125.303,0.347822345593338,0,0,0,0,0,1,0,1,0,0,0,0,0
621.429,505.571,0.0,0.0,300.571,0.0,60.286,0.0,25,742.0,0.0,0.0,1.887,125,145.786,0.4039993681707712,0,0,0,0,0,1,0,1,0,0,0,0,0
435.0,639.286,279.714,0.0,0.0,0.0,120.429,0.0,30,681.429,0.0,1.891,0.0,125,136.616,0.341417943085347,0,1,0,0,0,0,0,1,0,0,0,0,0
665.0,476.0,279.667,0.0,0.0,0.0,120.333,0.0,30,716.333,0.0,0.0,2.12,125,117.157,0.2928925,0,1,0,0,0,0,0,1,0,0,0,0,0
677.5,458.5,0.0,0.0,300.167,0.0,60.167,0.0,25,753.167,0.0,0.0,1.953,125,125.912,0.3494313609040502,0,0,0,0,0,1,0,1,0,0,0,0,0
678.857,453.0,0.0,0.0,300.429,0.0,100.143,0.0,30,734.143,0.0,2.033,0.0,125,122.066,0.3047292371908171,0,0,0,0,0,1,0,1,0,0,0,0,0
668.429,460.857,0.0,0.0,299.571,0.0,60.0,0.0,25,749.429,0.0,0.0,1.893,125,126.009,0.3504426107778436,0,0,0,0,0,1,0,1,0,0,0,0,0
672.333,462.0,281.0,0.0,0.0,0.0,118.667,0.0,30,715.667,0.0,0.0,2.16,125,115.003,0.287747049418641,0,1,0,0,0,0,0,1,0,0,0,0,0
665.143,448.571,280.143,0.0,0.0,0.0,90.0,0.0,25,765.0,0.0,0.0,2.1,125,127.777,0.3452098243111447,0,1,0,0,0,0,0,1,0,0,0,0,0
661.714,458.143,0.0,0.0,240.286,0.0,109.286,0.0,25,762.714,0.0,0.0,1.937,125,135.949,0.3889012849999428,0,0,0,0,0,1,0,1,0,0,0,0,0
681.4,454.8,0.0,0.0,299.2,0.0,99.4,0.0,30,713.6,0.0,2.012,0.0,125,156.15,0.3917461113898645,0,0,0,0,0,1,0,1,0,0,0,0,0
682.571,449.857,0.0,0.0,219.857,0.0,99.714,0.0,20,796.286,0.0,0.0,1.62,125,121.911,0.3814833010504707,0,0,0,0,0,1,0,1,0,0,0,0,0
669.25,460.25,0.0,0.0,299.25,0.0,59.75,0.0,25,802.25,0.0,0.0,1.923,125,119.515,0.3329108635097493,0,0,0,0,0,1,0,1,0,0,0,0,0
668.333,461.0,0.0,0.0,273.833,0.0,126.0,0.0,30,699.833,0.0,0.0,2.387,125,132.727,0.3319560916682715,0,0,0,0,0,1,0,1,0,0,0,0,0
670.333,469.333,0.0,0.0,300.667,0.0,59.333,0.0,25,744.667,0.0,0.0,1.913,125,140.887,0.3913527777777778,0,0,0,0,0,1,0,1,0,0,0,0,0
677.286,458.571,280.143,0.0,0.0,0.0,101.0,0.0,25,799.0,0.0,0.0,1.774,125,119.093,0.3124627764382398,0,1,0,0,0,0,0,0,0,0,0,0,0
646.333,489.333,0.0,0.0,240.167,0.0,110.0,0.0,25,783.667,0.0,0.0,1.91,125,102.182,0.2918093366879232,0,0,0,0,0,1,0,1,0,0,0,0,0
422.571,702.143,230.429,0.0,0.0,0.0,109.571,0.0,20,720.857,0.0,0.0,2.037,125,130.184,0.3828941176470588,0,1,0,0,0,0,0,1,0,0,0,0,0
673.429,457.714,0.0,0.0,240.286,0.0,109.857,0.0,25,766.143,0.0,1.753,0.0,125,121.887,0.3481063451218502,0,0,0,0,0,1,0,1,0,0,0,0,0
670.429,460.714,0.0,0.0,300.571,0.0,59.857,0.0,25,740.429,0.0,1.614,0.0,125,140.229,0.3890624479785145,0,0,0,0,0,1,0,1,0,0,0,0,0
671.571,462.0,0.0,0.0,300.0,0.0,59.857,0.0,25,738.0,0.0,1.623,0.0,125,143.377,0.3984277087843227,0,0,0,0,0,1,0,1,0,0,0,0,0
673.0,455.286,0.0,0.0,240.0,0.0,110.143,0.0,25,751.143,0.0,1.771,0.0,125,138.154,0.3945645065016293,0,0,0,0,0,1,0,1,0,0,0,0,0
664.667,459.0,281.667,0.0,0.0,0.0,120.667,0.0,30,714.333,0.0,0.0,2.123,125,117.873,0.2929730025302361,0,1,0,0,0,0,0,1,0,0,0,0,0
667.667,454.667,0.0,0.0,273.5,0.0,126.0,0.0,30,699.667,0.0,0.0,2.442,125,140.407,0.3514568210262829,0,0,0,0,0,1,0,1,0,0,0,0,0
677.571,460.429,0.0,209.857,0.0,0.0,170.857,0.0,25,762.286,0.0,0.0,1.764,125,143.046,0.3757308635878901,0,1,0,0,0,0,0,0,0,0,0,0,0
652.333,483.667,280.333,0.0,0.0,0.0,119.667,0.0,30,694.333,0.0,0.0,2.16,125,158.873,0.3971825,0,1,0,0,0,0,0,1,0,0,0,0,0
674.286,459.286,0.0,0.0,239.143,0.0,109.429,0.0,25,782.429,0.0,0.0,1.911,125,106.079,0.3043245011073752,0,0,0,0,0,1,0,1,0,0,0,0,0
668.25,465.0,280.25,0.0,0.0,0.0,119.25,0.0,30,732.5,0.0,0.0,2.103,125,104.095,0.2605632040050063,0,1,0,0,0,0,0,1,0,0,0,0,0
680.167,462.0,0.0,214.333,0.0,0.0,144.167,0.0,30,730.833,0.0,0.0,2.183,125,135.897,0.3790711297071129,0,1,0,0,0,0,0,1,0,0,0,0,0
648.286,487.571,0.0,0.0,240.143,0.0,140.857,0.0,25,754.571,0.0,0.0,1.773,125,146.656,0.3849238845144357,0,0,0,0,0,1,0,0,0,0,0,0,0
386.286,823.571,0.0,260.429,0.0,0.0,0.0,0.0,20,743.429,0.0,0.0,1.833,125,148.734,0.5711115121587843,0,0,0,0,0,0,0,1,0,0,0,0,0
683.429,464.571,0.0,0.0,299.714,0.0,59.857,0.0,25,757.857,0.0,0.0,1.914,125,103.109,0.2867556059860222,0,0,0,0,0,1,0,1,0,0,0,0,0
670.25,468.25,0.0,0.0,299.5,0.0,60.5,0.0,25,769.0,0.0,0.0,1.918,125,106.695,0.296375,0,0,0,0,0,1,0,1,0,0,0,0,0
669.714,462.143,0.0,0.0,300.0,0.0,60.143,0.0,25,740.0,0.0,0.0,1.89,125,134.387,0.3731489991475608,0,0,0,0,0,1,0,1,0,0,0,0,0
666.25,458.25,0.0,0.0,299.25,0.0,62.0,0.0,25,726.5,0.0,0.0,1.88,125,159.95,0.4427681660899654,0,0,0,0,0,1,0,1,0,0,0,0,0
629.857,492.0,0.0,0.0,239.714,0.0,110.0,0.0,25,756.0,0.0,0.0,1.357,125,154.086,0.4406057521288825,0,0,0,0,0,1,0,1,0,0,0,0,0
675.286,454.143,0.0,0.0,239.714,0.0,110.143,0.0,25,761.286,0.0,1.747,0.0,125,135.949,0.3885844788013389,0,0,0,0,0,1,0,1,0,0,0,0,0
676.0,463.143,0.0,0.0,299.571,0.0,60.143,0.0,25,780.571,0.0,0.0,1.891,125,97.934,0.2722551805045119,0,0,0,0,0,1,0,1,0,0,0,0,0
686.25,467.75,279.5,0.0,0.0,0.0,120.25,0.0,30,726.0,0.0,0.0,2.123,125,112.61,0.2817010631644778,0,1,0,0,0,0,0,1,0,0,0,0,0
658.429,463.714,0.0,0.0,274.286,0.0,125.857,0.0,30,712.0,0.0,0.0,2.383,125,128.214,0.3204204496892361,0,0,0,0,0,1,0,1,0,0,0,0,0
437.0,779.0,0.0,260.0,0.0,0.0,0.0,0.0,20,757.143,0.0,0.0,1.307,125,135.667,0.5217961538461539,0,0,0,0,0,0,0,1,0,0,0,0,0
575.0,571.0,0.0,0.0,378.0,0.0,0.0,0.0,25,796.167,0.0,2.653,0.0,125,103.915,0.2749074074074074,0,0,0,1,0,0,0,1,0,0,0,0,0
674.0,465.667,280.333,0.0,0.0,0.0,119.833,0.0,30,719.5,0.0,0.0,2.117,125,125.583,0.3138272616864001,0,1,0,0,0,0,0,1,0,0,0,0,0
666.0,462.667,280.0,0.0,0.0,0.0,120.333,0.0,30,776.333,0.0,0.0,2.107,125,107.47,0.2684515141144997,0,1,0,0,0,0,0,1,0,0,0,0,0
671.714,461.0,0.0,0.0,300.714,0.0,60.143,0.0,25,735.714,0.0,0.0,1.909,125,147.094,0.4076240726936155,0,0,0,0,0,1,0,1,0,0,0,0,0
671.6,450.8,0.0,0.0,239.8,0.0,110.0,0.0,25,740.6,0.0,0.0,1.952,125,152.062,0.4347112635791881,0,0,0,0,0,1,0,1,0,0,0,0,0
493.286,703.143,0.0,271.0,0.0,0.0,0.0,0.0,25,708.286,0.0,0.0,1.454,125,126.037,0.4650811808118082,0,0,0,0,0,0,0,1,0,0,0,0,0
673.429,459.714,0.0,0.0,299.857,0.0,59.857,0.0,25,749.286,0.0,1.611,0.0,125,129.699,0.3605614460376855,0,0,0,0,0,1,0,1,0,0,0,0,0
671.5,464.667,279.667,0.0,0.0,0.0,120.167,0.0,30,732.333,0.0,0.0,2.247,125,110.192,0.2755943716642407,0,1,0,0,0,0,0,1,0,0,0,0,0
575.667,574.5,0.0,0.0,378.0,0.0,0.0,0.0,25,788.333,0.0,2.63,0.0,125,109.893,0.2907222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0
674.286,460.0,279.143,0.0,0.0,0.0,119.143,0.0,30,694.286,0.0,0.0,2.094,125,150.32,0.3774172328427312,0,1,0,0,0,0,0,1,0,0,0,0,0
666.857,470.857,279.714,0.0,0.0,0.0,119.429,0.0,30,696.0,0.0,0.0,2.149,125,134.591,0.3371999508947921,0,1,0,0,0,0,0,1,0,0,0,0,0
667.429,453.143,0.0,0.0,240.429,0.0,110.0,0.0,25,754.143,0.0,0.0,1.939,125,143.2,0.4086419788316606,0,0,0,0,0,1,0,1,0,0,0,0,0
575.667,573.0,0.0,0.0,378.333,0.0,0.0,0.0,25,815.333,0.0,2.663,0.0,125,83.502,0.2207103266170278,0,0,0,1,0,0,0,1,0,0,0,0,0
693.5,464.0,0.0,214.167,0.0,0.0,144.0,0.0,30,760.167,0.0,0.0,2.217,125,97.578,0.2724371592022716,0,1,0,0,0,0,0,1,0,0,0,0,0
669.143,450.143,0.0,0.0,274.429,0.0,126.143,0.0,30,703.429,0.0,0.0,2.44,125,141.253,0.3526282416144912,0,0,0,0,0,1,0,1,0,0,0,0,0
669.429,462.0,0.0,0.0,300.286,0.0,60.286,0.0,25,733.143,0.0,0.0,1.91,125,156.98,0.4353638108338972,0,0,0,0,0,1,0,1,0,0,0,0,0
671.0,455.571,0.0,0.0,240.0,0.0,109.286,0.0,25,758.143,0.0,0.0,1.907,125,148.167,0.4241996530064188,0,0,0,0,0,1,0,1,0,0,0,0,0
662.429,476.143,0.0,0.0,219.857,0.0,100.143,0.0,20,787.143,0.0,0.0,1.634,125,135.053,0.422040625,0,0,0,0,0,1,0,1,0,0,0,0,0
654.714,523.143,0.0,0.0,240.0,0.0,110.0,0.0,25,709.429,0.0,0.0,1.941,125,139.459,0.3984542857142857,0,0,0,0,0,1,0,1,0,0,0,0,0
461.0,709.0,0.0,248.286,0.0,0.0,0.0,0.0,20,746.286,0.0,0.0,1.07,125,126.42,0.5091708755225828,0,0,0,0,0,0,0,1,0,0,0,0,0
669.857,461.857,0.0,0.0,300.286,0.0,60.714,0.0,25,743.143,0.0,1.634,0.0,125,129.546,0.3588531855955678,0,0,0,0,0,1,0,1,0,0,0,0,0
578.333,573.167,0.0,0.0,378.333,0.0,0.0,0.0,25,773.833,0.0,2.565,0.0,125,130.783,0.3456822428918439,0,0,0,1,0,0,0,1,0,0,0,0,0
675.429,453.143,0.0,0.0,239.857,0.0,109.429,0.0,25,755.0,0.0,0.0,1.943,125,147.221,0.4214912707637867,0,0,0,0,0,1,0,1,0,0,0,0,0
668.5,460.0,281.25,0.0,0.0,0.0,119.5,0.0,30,710.25,0.0,0.0,2.22,125,135.475,0.3380536494073612,0,1,0,0,0,0,0,1,0,0,0,0,0
671.571,468.857,0.0,0.0,300.0,0.0,59.571,0.0,25,737.0,0.0,0.0,1.929,125,138.331,0.3847112253212856,0,0,0,0,0,1,0,0,0,0,0,0,0
672.857,451.429,0.0,0.0,274.571,0.0,126.571,0.0,30,703.857,0.0,0.0,2.39,125,144.736,0.3608098877704154,0,0,0,0,0,1,0,1,0,0,0,0,0
670.667,454.167,0.0,0.0,273.333,0.0,125.667,0.0,30,710.167,0.0,0.0,1.633,125,143.575,0.3598370927318296,0,0,0,0,0,1,0,1,0,0,0,0,0
576.167,573.833,0.0,0.0,377.333,0.0,0.0,0.0,25,800.167,0.0,2.628,0.0,125,98.297,0.2605046470889109,0,0,0,1,0,0,0,1,0,0,0,0,0
678.857,455.143,0.0,0.0,240.286,0.0,109.429,0.0,25,784.286,0.0,0.0,1.9,125,102.467,0.2930014440329983,0,0,0,0,0,1,0,1,0,0,0,0,0
672.857,460.286,279.714,0.0,0.0,0.0,119.714,0.0,30,691.714,0.0,0.0,2.134,125,148.117,0.3708227765704958,0,1,0,0,0,0,0,1,0,0,0,0,0
675.714,452.714,0.0,0.0,240.143,0.0,110.571,0.0,25,752.286,0.0,0.0,1.909,125,142.099,0.4051705948436617,0,0,0,0,0,1,0,1,0,0,0,0,0
672.429,454.286,0.0,0.0,273.714,0.0,126.429,0.0,30,711.714,0.0,0.0,2.426,125,128.29,0.3206103817885106,0,0,0,0,0,1,0,1,0,0,0,0,0
671.333,508.167,0.0,0.0,240.0,0.0,110.0,0.0,25,710.833,0.0,0.0,1.9,125,133.023,0.3800657142857143,0,0,0,0,0,1,0,1,0,0,0,0,0
431.667,633.0,280.667,0.0,0.0,0.0,118.667,0.0,30,704.667,0.0,1.83,0.0,125,128.57,0.3219610651735139,0,1,0,0,0,0,0,1,0,0,0,0,0
668.714,460.0,0.0,0.0,299.857,0.0,60.0,0.0,25,755.0,0.0,1.61,0.0,125,126.239,0.3508032357297482,0,0,0,0,0,1,0,1,0,0,0,0,0
576.667,576.833,0.0,0.0,377.333,0.0,0.0,0.0,25,788.333,0.0,2.702,0.0,125,108.04,0.2863253412768033,0,0,0,1,0,0,0,1,0,0,0,0,0
677.667,460.0,280.667,0.0,0.0,0.0,120.333,0.0,30,744.333,0.0,0.0,2.13,125,102.99,0.2568329177057356,0,1,0,0,0,0,0,1,0,0,0,0,0
671.333,477.111,280.444,0.0,0.0,0.0,119.778,0.0,30,737.111,0.0,0.0,2.082,125,136.84,0.3419102398169016,0,1,0,0,0,0,0,1,0,0,0,0,0
660.333,482.5,0.0,0.0,300.0,0.0,61.833,0.0,25,736.167,0.0,0.0,1.89,125,155.915,0.4309032067279657,0,0,0,0,0,1,0,1,0,0,0,0,0
577.167,575.5,0.0,0.0,379.333,0.0,0.0,0.0,25,805.5,0.0,2.638,0.0,125,90.767,0.2392805266085471,0,0,0,1,0,0,0,1,0,0,0,0,0
